Name:	osh
Umask:	0002
State:	R (running)
Tgid:	22857
Ngid:	0
Pid:	22857
PPid:	22856
TracerPid:	0
Uid:	1000	1000	1000	1000
Gid:	1000	1000	1000	1000
FDSize:	64
Groups:	4 24 27 30 46 113 128 1000 
NStgid:	22857
NSpid:	22857
NSpgid:	20118
NSsid:	22119
VmPeak:	   38632 kB
VmSize:	   38632 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   26288 kB
VmRSS:	   26288 kB
RssAnon:	   22940 kB
RssFile:	    3348 kB
RssShmem:	       0 kB
VmData:	   23000 kB
VmStk:	     132 kB
VmExe:	     940 kB
VmLib:	    3400 kB
VmPTE:	      96 kB
VmPMD:	      12 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
Threads:	1
SigQ:	3/95989
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000001001002
SigCgt:	0000000008000000
CapInh:	0000000000000000
CapPrm:	0000000000000000
CapEff:	0000000000000000
CapBnd:	0000003fffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Cpus_allowed:	ff
Cpus_allowed_list:	0-7
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	25
